team_name;matches_played;home_matches;away_matches;ppg_home;ppg_away;ppg_total;gf_home;gf_away;gf_total;gf_avg_home;gf_avg_away;gf_avg_total;ga_home;ga_away;ga_total;ga_avg_home;ga_avg_away;ga_avg_total;over15;over25;over35;under15;under25;btts_yes;btts_no;corners_for_home;corners_for_away;corners_for_avg;corners_against_home;corners_against_away;corners_against_avg;total_corners_avg
Hellas Verona;11;5;6;0.6;0.5;0.55;4;2;6;0.8;0.33;0.55;6;10;16;1.2;1.67;1.45;0.64;0.36;0.27;0.36;0.64;0.45;0.55;5.2;2.67;3.82;3.2;5.33;4.36;8.18
