team_name;matches_played;home_matches;away_matches;ppg_home;ppg_away;ppg_total;gf_home;gf_away;gf_total;gf_avg_home;gf_avg_away;gf_avg_total;ga_home;ga_away;ga_total;ga_avg_home;ga_avg_away;ga_avg_total;over15;over25;over35;under15;under25;btts_yes;btts_no;corners_for_home;corners_for_away;corners_for_avg;corners_against_home;corners_against_away;corners_against_avg;total_corners_avg
Athletic Bilbao;12;7;5;1.86;0.8;1.42;8;4;12;1.1428571428571428;0.8;1.0;6;7;13;0.8571428571428571;1.4;1.0833333333333333;50;33;17;50;67;42;58;6.0;5.0;5.5;3.57;5.4;4.485;9.92
