team_name;matches_played;home_matches;away_matches;ppg_home;ppg_away;ppg_total;gf_home;gf_away;gf_total;gf_avg_home;gf_avg_away;gf_avg_total;ga_home;ga_away;ga_total;ga_avg_home;ga_avg_away;ga_avg_total;over15;over25;over35;under15;under25;btts_yes;btts_no;corners_for_home;corners_for_away;corners_for_avg;corners_against_home;corners_against_away;corners_against_avg;total_corners_avg
Valencia;12;6;6;1.33;0.33;0.83;8;3;11;1.3333333333333333;0.5;0.9166666666666666;6;15;21;1.0;2.5;1.75;83;50;25;17;50;42;58;6.67;3.17;4.92;5.0;5.0;5.0;9.92
