team_name;matches_played;home_matches;away_matches;ppg_home;ppg_away;ppg_total;gf_home;gf_away;gf_total;gf_avg_home;gf_avg_away;gf_avg_total;ga_home;ga_away;ga_total;ga_avg_home;ga_avg_away;ga_avg_total;over15;over25;over35;under15;under25;btts_yes;btts_no;corners_for_home;corners_for_away;corners_for_avg;corners_against_home;corners_against_away;corners_against_avg;total_corners_avg
Real Betis;12;6;6;2.0;1.33;1.67;10;9;19;1.6666666666666667;1.5;1.5833333333333333;5;8;13;0.8333333333333334;1.3333333333333333;1.0833333333333333;92;50;25;8;50;67;33;3.83;5.33;4.58;5.33;6.17;5.75;10.33
