team_name;matches_played;home_matches;away_matches;ppg_home;ppg_away;ppg_total;gf_home;gf_away;gf_total;gf_avg_home;gf_avg_away;gf_avg_total;ga_home;ga_away;ga_total;ga_avg_home;ga_avg_away;ga_avg_total;over15;over25;over35;under15;under25;btts_yes;btts_no;corners_for_home;corners_for_away;corners_for_avg;corners_against_home;corners_against_away;corners_against_avg;total_corners_avg
Real Sociedad;12;6;6;1.67;0.5;1.08;9;5;14;1.5;0.8333333333333334;1.1666666666666667;8;9;17;1.3333333333333333;1.5;1.4166666666666667;75;50;25;25;50;75;25;7.0;6.0;6.5;4.0;4.33;4.165;10.67
